companyname,companyid,transcriptid,call_date,headline,turn_index,transcriptcomponentid,transcriptcomponenttypeid,component_type,speaker_name,speaker_type,turn_text
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",7,115823655,4,Answer,Glenn Eisenberg,Executives,"Yes. So Michael, I'll take a first cut at I may want to add as well. But we actually do feel very good about the underlying performance of the company. And to your point, we have a bunch of headwinds that we've identified that we call obviously, would be more nonoperational, the strategic acquisition that we did with Invitae, the impact of weather and this quarter and actually will also have a quarter impact in the fourth quarter from just days, so kind of timing related. And so that gets to that 120 basis point expansion that you commented about. \"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",8,115823656,4,Answer,Adam Schechter,Executives,"And the only thing I would add to that is when we talk about LaunchPad, it really is continuous improvement. And we know as we go into the future, we're going to have to continually find ways to reduce costs to improve margins. \"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",9,115823658,3,Question,Patrick Donnelly,Analysts,"I wanted to just ask on the Diagnostics business. Just the core utilization trends you guys are seeing, obviously, again, the weather impact moves things around a little bit. But what you're seeing there and just the expectations going forward, certainly, looking eyes are turning towards '25, as you talked a little bit about here. Any reason why you would kind of be inside that LRP as you think about utilization rate and heading into next year?"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",10,115823659,4,Answer,Adam Schechter,Executives,"Yes. Patrick, as you look at utilization rates, we certainly see acceleration in healthcare overall. And the question is with what hospitals have seen and other parts of healthcare, will that continue? \"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",11,115823661,3,Question,Erin Wilson Wright,Analysts,"You spoke to some of the pricing dynamics in ASPs, but I guess, how would you characterize just underlying kind of current payer relationships in the pricing environment around those? And I think you have a new Blues relationship. I guess anything else to call out? Or what does that add for you or anything else to call out from a payer relationship standpoint?"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",12,115823662,4,Answer,Adam Schechter,Executives,"Yes, sure. No. We continue to feel very good about our managed care discussions and the contracts that we've negotiated. We're very confident that the renewals that we've secured are good terms. And if you look across everything we've done this year, we believe, as we move forward, net-net, we're neutral to slightly positive, which historically, that has not been the case. So I feel great about the different managed care discussions that we've had this year. \"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",13,115823663,3,Question,Erin Wilson Wright,Analysts,"Great. And then on early development, I guess, can you parse out a little bit more how you're thinking about the quarterly progression from here? Just given some of the lumpiness across kind of that business, I guess, how are you thinking about the longer-term performance across early development? Has anything changed in terms of your long-term goals and then how you get to kind of that fourth quarter ramp?"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",14,115823664,4,Answer,Adam Schechter,Executives,"Yes. So I'll give some comments and I'll ask for Glenn to jump in as well. If you look at our early development business, we certainly saw sequential positive growth in terms of revenue. We saw less of a decline in third quarter as a percent that we saw in second quarter. \"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",15,115823665,4,Answer,Glenn Eisenberg,Executives,"Yes. The only thing I'd add is as you think about even just the segment, the implied guide for the fourth quarter is revenue growth of call it, 9.5%. So obviously, a lot stronger, around 6 points higher than what we had for the first 9 months. \"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",16,115823667,3,Question,David Westenberg,Analysts,"So just another one on the LRP and as we look into next year. I mean, it sounds like you have a lot of favorable things in the environment. You raised your inorganic outlook because of lab acquisitions, PAMA looks like it's on hold for next year. \"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",17,115823668,4,Answer,Adam Schechter,Executives,"Yes. So again, without giving specific 2025 guidance today, which we'll give in February of next year, we have momentum. And you can feel the momentum you've seen over the past few quarters. Diagnostics business continues to perform well, both organically and inorganically, central laboratories performing well and ED will be back to growth. \"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",18,115823669,4,Answer,Glenn Eisenberg,Executives,"Yes. No, I would agree. The other thing, as you look at normally the upside on ranges in the downside, obviously, is demand driven to get to the upside or maybe some unforeseen headwinds. \"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",19,115823671,3,Question,Jack Meehan,Analysts,"I wanted to start with Invitae. For Glenn, within the M&A contribution in the quarter. Can you just call out how much of the sales came from Invitae? I penciled in $45 million. Is that a good bogey? \"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",20,115823672,4,Answer,Glenn Eisenberg,Executives,"Yes, I'll take the Jack, the first one on Invitae. And Adam, I think I mentioned it in his opening comments, we're pretty much in line with expectations. So we originally said that for the year, we pick up around 120-ish revenues, and it would be weighted kind of 50% and 70% between the third and the fourth. So your number for the third is in line with what our expectation is. But across the board for Invitae, we feel very good about the integration that's going on, what was expected and continue to drive to get that to be obviously positive from an earnings and a margin standpoint next year."
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",21,115823673,4,Answer,Adam Schechter,Executives,"And Jack, with regard to the Horizon market, and we've been competing in that market for quite some time. Invitae was an additional way for us to be a larger competitor in that market. So we know it well. We know how to compete in it. We know how to win in it. \"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",22,115823674,3,Question,Jack Meehan,Analysts,"Awesome. One follow-up for Glenn. Just with all the debt refinancing underway. Could you just share like -- and sorry if I missed this in the opening remarks, what your forecast was for interest expense this year? And is there any color you can share online what the moving parts would suggest number might be for 2025?"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",23,115823675,4,Answer,Glenn Eisenberg,Executives,"Yes, Jack. I think on our last call, when we knew we were going through the financings at that time, we kind of talked just in line of around $210 million of interest expense for this year, growing to $240 million. \"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",24,115823677,3,Question,Pito Chickering,Analysts,"If I could ask a managed care question, slightly different than Erin's. A competitor this week is talking about expanding a deal with a large national payer in 3 states, where it looks like you had an exclusive deal and then losing a state or it looks like you won. So looking at the total volumes with managed care for 2025, Will they be headwinds or tailwinds with the contract movements that is occurring for next year?"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",25,115823678,4,Answer,Adam Schechter,Executives,"Yes. So Pito, as you look across all of our contracts that we negotiated as we went through this year, net-net, I think it looks really good. And in fact, it's going to be neutral to slightly positive for us. \"
Labcorp Holdings Inc.,30643,3288088,2024-10-24,"Labcorp Holdings Inc., Q3 2024 Earnings Call, Oct 24, 2024",26,115823680,3,Question,Andrew Brackmann,Analysts,"Adam, maybe just following up on your comments related to the oncology offering. You guys have expanded that portfolio nicely over the last few years. So can you maybe just sort of talk about the trends you saw this quarter in those advanced cancer tests? And just how are you sort of thinking about future growth there over the coming quarters and years?"
